Ticker,AMZN,AMZN,AMZN,AMZN,AMZN,AMZN,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC
Price,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,
2002-06-19,0.9244999885559082,0.9549999833106995,0.9135000109672546,0.9150000214576721,0.9150000214576721,148406000,1037.1400146484375,1037.6099853515625,1017.8800048828125,1019.989990234375,1019.989990234375,1336100000
2002-06-20,0.9160000085830688,0.9190000295639038,0.8669999837875366,0.8774999976158142,0.8774999976158142,173940000,1019.989990234375,1023.3300170898438,1004.5900268554688,1006.2899780273438,1006.2899780273438,1389700000
2002-06-21,0.8799999952316284,0.8895000219345093,0.8669999837875366,0.8765000104904175,0.8765000104904175,103536000,1006.2899780273438,1006.2899780273438,985.6500244140625,989.1400146484375,989.1400146484375,1497200000
2002-06-24,0.8715000152587891,0.8889999985694885,0.847000002861023,0.8755000233650208,0.8755000233650208,119136000,989.1400146484375,1002.1099853515625,970.8499755859375,992.719970703125,992.719970703125,1552600000
2002-06-25,0.8445000052452087,0.8475000262260437,0.7519999742507935,0.7670000195503235,0.7670000195503235,306080000,992.719970703125,1005.8800048828125,974.2100219726562,976.1400146484375,976.1400146484375,1513700000
2002-06-26,0.734499990940094,0.796500027179718,0.734000027179718,0.7925000190734863,0.7925000190734863,165444000,976.1400146484375,977.4299926757812,952.9199829101562,973.530029296875,973.530029296875,2014290000
2002-06-27,0.8054999709129333,0.8234999775886536,0.7649999856948853,0.7929999828338623,0.7929999828338623,123840000,973.530029296875,990.6699829101562,963.739990234375,990.6400146484375,990.6400146484375,1908600000
2002-06-28,0.784500002861023,0.8180000185966492,0.7699999809265137,0.8125,0.8125,124758000,990.6400146484375,1001.7899780273438,988.3099975585938,989.8200073242188,989.8200073242188,2117000000
2002-07-01,0.8084999918937683,0.8084999918937683,0.6759999990463257,0.6775000095367432,0.6775000095367432,270730000,989.8200073242188,994.4600219726562,967.4299926757812,968.6500244140625,968.6500244140625,1425500000
2002-07-02,0.6800000071525574,0.7080000042915344,0.6499999761581421,0.6660000085830688,0.6660000085830688,173398000,968.6500244140625,968.6500244140625,945.5399780273438,948.0900268554688,948.0900268554688,1823000000
2002-07-03,0.6690000295639038,0.7229999899864197,0.6445000171661377,0.7124999761581421,0.7124999761581421,154074000,948.0900268554688,954.2999877929688,934.8699951171875,953.989990234375,953.989990234375,1527800000
2002-07-05,0.7195000052452087,0.7615000009536743,0.718500018119812,0.7605000138282776,0.7605000138282776,67338000,953.989990234375,989.0700073242188,953.989990234375,989.030029296875,989.030029296875,699400000
2002-07-08,0.7475000023841858,0.7925000190734863,0.734000027179718,0.746999979019165,0.746999979019165,117800000,989.030029296875,993.5599975585938,972.9099731445312,976.97998046875,976.97998046875,1184400000
2002-07-09,0.7524999976158142,0.8015000224113464,0.7490000128746033,0.7799999713897705,0.7799999713897705,150572000,976.97998046875,979.6300048828125,951.7100219726562,952.8300170898438,952.8300170898438,1348900000
2002-07-10,0.7825000286102295,0.796999990940094,0.7325000166893005,0.7480000257492065,0.7480000257492065,135224000,952.8300170898438,956.3400268554688,920.2899780273438,920.469970703125,920.469970703125,1816900000
2002-07-11,0.7329999804496765,0.7919999957084656,0.699999988079071,0.7774999737739563,0.7774999737739563,146342000,920.469970703125,929.1599731445312,900.9400024414062,927.3699951171875,927.3699951171875,2080480000
2002-07-12,0.7875000238418579,0.809499979019165,0.762499988079071,0.7714999914169312,0.7714999914169312,140000000,927.3699951171875,934.3099975585938,913.7100219726562,921.3900146484375,921.3900146484375,1607400000
2002-07-15,0.7735000252723694,0.7990000247955322,0.75,0.796999990940094,0.796999990940094,120522000,921.3900146484375,921.3900146484375,876.4600219726562,917.9299926757812,917.9299926757812,2574800000
2002-07-16,0.784500002861023,0.8535000085830688,0.7829999923706055,0.8144999742507935,0.8144999742507935,215814000,917.9299926757812,918.6500244140625,897.1300048828125,900.9400024414062,900.9400024414062,1843700000
2002-07-17,0.8420000076293945,0.8579999804496765,0.765999972820282,0.8080000281333923,0.8080000281333923,146442000,901.0499877929688,926.52001953125,895.030029296875,906.0399780273438,906.0399780273438,2566500000
2002-07-18,0.7960000038146973,0.8295000195503235,0.7764999866485596,0.7774999737739563,0.7774999737739563,137134000,905.4500122070312,907.7999877929688,880.5999755859375,881.5599975585938,881.5599975585938,1736300000
2002-07-19,0.7680000066757202,0.7854999899864197,0.7534999847412109,0.7645000219345093,0.7645000219345093,122116000,881.5599975585938,881.5599975585938,842.0700073242188,847.75,847.75,2654100000
2002-07-22,0.7574999928474426,0.7825000286102295,0.75,0.7749999761581421,0.7749999761581421,186658000,847.760009765625,854.1300048828125,813.260009765625,819.8499755859375,819.8499755859375,2248060000
2002-07-23,0.7770000100135803,0.7940000295639038,0.7200000286102295,0.7275000214576721,0.7275000214576721,225828000,819.8499755859375,827.6900024414062,796.1300048828125,797.7000122070312,797.7000122070312,2441020000
2002-07-24,0.6184999942779541,0.7080000042915344,0.6129999756813049,0.7049999833106995,0.7049999833106995,395326000,797.7100219726562,844.3200073242188,775.6799926757812,843.4299926757812,843.4299926757812,2775560000
2002-07-25,0.6855000257492065,0.7005000114440918,0.6200000047683716,0.6244999766349792,0.6244999766349792,187204000,843.4199829101562,853.8300170898438,816.1099853515625,838.6799926757812,838.6799926757812,2424700000
2002-07-26,0.6359999775886536,0.6554999947547913,0.625,0.6464999914169312,0.6464999914169312,111134000,838.6799926757812,852.8499755859375,835.9199829101562,852.8400268554688,852.8400268554688,1796100000
2002-07-29,0.6625000238418579,0.7229999899864197,0.6614999771118164,0.7164999842643738,0.7164999842643738,140990000,852.8400268554688,898.9600219726562,852.8400268554688,898.9600219726562,898.9600219726562,1778650000
2002-07-30,0.7095000147819519,0.7450000047683716,0.7039999961853027,0.7384999990463257,0.7384999990463257,111178000,898.9600219726562,909.8099975585938,884.7000122070312,902.780029296875,902.780029296875,1826090000
2002-07-31,0.7225000262260437,0.7329999804496765,0.7070000171661377,0.7225000262260437,0.7225000262260437,76020000,902.780029296875,911.6400146484375,889.8800048828125,911.6199951171875,911.6199951171875,2049360000
2002-08-01,0.715499997138977,0.7250000238418579,0.6995000243186951,0.7080000042915344,0.7080000042915344,121336000,911.6199951171875,911.6199951171875,882.47998046875,884.6599731445312,884.6599731445312,1672200000
2002-08-02,0.7064999938011169,0.7070000171661377,0.6725000143051147,0.6919999718666077,0.6919999718666077,83572000,884.4000244140625,884.719970703125,853.9500122070312,864.239990234375,864.239990234375,1538100000
2002-08-05,0.6825000047683716,0.6894999742507935,0.6389999985694885,0.6434999704360962,0.6434999704360962,77146000,864.239990234375,864.239990234375,833.4400024414062,834.5999755859375,834.5999755859375,1425500000
2002-08-06,0.6635000109672546,0.6949999928474426,0.6570000052452087,0.6869999766349792,0.6869999766349792,94038000,834.5999755859375,874.4400024414062,834.5999755859375,859.5700073242188,859.5700073242188,1514100000
2002-08-07,0.6965000033378601,0.6970000267028809,0.6424999833106995,0.6800000071525574,0.6800000071525574,111114000,859.5700073242188,878.739990234375,854.1500244140625,876.77001953125,876.77001953125,1490400000
2002-08-08,0.6620000004768372,0.7049999833106995,0.652999997138977,0.6949999928474426,0.6949999928474426,109416000,876.77001953125,905.8400268554688,875.1699829101562,905.4600219726562,905.4600219726562,1646700000
2002-08-09,0.6804999709129333,0.737500011920929,0.6800000071525574,0.7129999995231628,0.7129999995231628,95558000,898.72998046875,913.9500122070312,890.77001953125,908.6400146484375,908.6400146484375,1294900000
2002-08-12,0.7070000171661377,0.7245000004768372,0.6974999904632568,0.7229999899864197,0.7229999899864197,70066000,908.6400146484375,908.6400146484375,892.3800048828125,903.7999877929688,903.7999877929688,1036500000
2002-08-13,0.7149999737739563,0.7335000038146973,0.6949999928474426,0.6965000033378601,0.6965000033378601,104688000,903.7999877929688,911.7100219726562,883.6199951171875,884.2100219726562,884.2100219726562,1297700000
2002-08-14,0.6965000033378601,0.703000009059906,0.6660000085830688,0.6955000162124634,0.6955000162124634,138704000,884.2100219726562,920.2100219726562,876.2000122070312,919.6199951171875,919.6199951171875,1533800000
2002-08-15,0.7024999856948853,0.737500011920929,0.6959999799728394,0.7310000061988831,0.7310000061988831,100932000,919.6199951171875,933.2899780273438,918.1699829101562,930.25,930.25,1505100000
2002-08-16,0.7195000052452087,0.7505000233650208,0.715499997138977,0.7450000047683716,0.7450000047683716,73042000,930.25,935.3800048828125,916.2100219726562,928.77001953125,928.77001953125,1265300000
2002-08-19,0.7419999837875366,0.7760000228881836,0.7335000038146973,0.7749999761581421,0.7749999761581421,85542000,928.77001953125,951.1699829101562,927.2100219726562,950.7000122070312,950.7000122070312,1299800000
2002-08-20,0.7689999938011169,0.7994999885559082,0.765500009059906,0.7990000247955322,0.7990000247955322,154026000,950.7000122070312,950.7000122070312,931.8599853515625,937.4299926757812,937.4299926757812,1308500000
2002-08-21,0.7975000143051147,0.7985000014305115,0.7599999904632568,0.7689999938011169,0.7689999938011169,145684000,937.4299926757812,951.5900268554688,931.3200073242188,949.3599853515625,949.3599853515625,1353100000
2002-08-22,0.7664999961853027,0.7975000143051147,0.7459999918937683,0.7864999771118164,0.7864999771118164,137082000,949.3599853515625,965.0,946.4299926757812,962.7000122070312,962.7000122070312,1373000000
2002-08-23,0.7799999713897705,0.7860000133514404,0.7475000023841858,0.7584999799728394,0.7584999799728394,100776000,962.7000122070312,962.7000122070312,937.1699829101562,940.8599853515625,940.8599853515625,1071500000
2002-08-26,0.7645000219345093,0.7720000147819519,0.734000027179718,0.7465000152587891,0.7465000152587891,128192000,940.8599853515625,950.7999877929688,930.4199829101562,947.9500122070312,947.9500122070312,1016900000
2002-08-27,0.7519999742507935,0.7634999752044678,0.7250000238418579,0.7260000109672546,0.7260000109672546,71578000,947.9500122070312,955.8200073242188,930.3599853515625,934.8200073242188,934.8200073242188,1307700000
2002-08-28,0.7239999771118164,0.7484999895095825,0.7174999713897705,0.7285000085830688,0.7285000085830688,99710000,934.8200073242188,934.8200073242188,913.2100219726562,917.8699951171875,917.8699951171875,1146600000
2002-08-29,0.7214999794960022,0.7595000267028809,0.7105000019073486,0.7570000290870667,0.7570000290870667,135836000,917.8699951171875,924.5900268554688,903.3300170898438,917.7999877929688,917.7999877929688,1271100000
2002-08-30,0.7455000281333923,0.7689999938011169,0.737500011920929,0.746999979019165,0.746999979019165,68794000,917.7999877929688,928.1500244140625,910.1699829101562,916.0700073242188,916.0700073242188,929900000
2002-09-03,0.7354999780654907,0.7515000104904175,0.7245000004768372,0.7300000190734863,0.7300000190734863,93604000,916.0700073242188,916.0700073242188,877.510009765625,878.02001953125,878.02001953125,1289800000
2002-09-04,0.7329999804496765,0.7480000257492065,0.7129999995231628,0.7415000200271606,0.7415000200271606,88608000,878.02001953125,896.0999755859375,875.72998046875,893.4000244140625,893.4000244140625,1372100000
2002-09-05,0.7289999723434448,0.7360000014305115,0.7120000123977661,0.7124999761581421,0.7124999761581421,106404000,893.4000244140625,893.4000244140625,870.5,879.1500244140625,879.1500244140625,1401300000
2002-09-06,0.7279999852180481,0.7739999890327454,0.7279999852180481,0.765500009059906,0.765500009059906,99906000,879.1500244140625,899.0700073242188,879.1500244140625,893.9199829101562,893.9199829101562,1184500000
2002-09-09,0.7559999823570251,0.8324999809265137,0.753000020980835,0.8255000114440918,0.8255000114440918,176450000,893.9199829101562,907.3400268554688,882.9199829101562,902.9600219726562,902.9600219726562,1130600000
2002-09-10,0.8264999985694885,0.8675000071525574,0.8209999799728394,0.8565000295639038,0.8565000295639038,224976000,902.9600219726562,909.8900146484375,900.5,909.5800170898438,909.5800170898438,1186400000
2002-09-11,0.8575000166893005,0.8924999833106995,0.8519999980926514,0.8554999828338623,0.8554999828338623,133264000,910.6300048828125,924.02001953125,908.469970703125,909.4500122070312,909.4500122070312,846600000
2002-09-12,0.8414999842643738,0.8565000295639038,0.8305000066757202,0.8374999761581421,0.8374999761581421,141302000,909.4500122070312,909.4500122070312,884.8400268554688,886.9099731445312,886.9099731445312,1191600000
2002-09-13,0.8345000147819519,0.8495000004768372,0.824999988079071,0.8305000066757202,0.8305000066757202,73098000,886.9099731445312,892.75,877.0499877929688,889.8099975585938,889.8099975585938,1271000000
2002-09-16,0.8255000114440918,0.8464999794960022,0.8224999904632568,0.8355000019073486,0.8355000019073486,59250000,889.8099975585938,891.8400268554688,878.9099731445312,891.0999755859375,891.0999755859375,1001400000
2002-09-17,0.8500000238418579,0.887499988079071,0.8385000228881836,0.8675000071525574,0.8675000071525574,172424000,891.0999755859375,902.6799926757812,872.3800048828125,873.52001953125,873.52001953125,1448600000
2002-09-18,0.8610000014305115,0.8964999914169312,0.8475000262260437,0.8865000009536743,0.8865000009536743,167820000,873.52001953125,878.4500122070312,857.3900146484375,869.4600219726562,869.4600219726562,1501000000
2002-09-19,0.8700000047683716,0.8820000290870667,0.8585000038146973,0.8604999780654907,0.8604999780654907,96822000,869.4600219726562,869.4600219726562,843.0900268554688,843.3200073242188,843.3200073242188,1524000000
2002-09-20,0.8725000023841858,0.8820000290870667,0.7724999785423279,0.7929999828338623,0.7929999828338623,252112000,843.3200073242188,849.3200073242188,839.0900268554688,845.3900146484375,845.3900146484375,1792800000
2002-09-23,0.7799999713897705,0.8220000267028809,0.7795000076293945,0.8025000095367432,0.8025000095367432,148090000,845.3900146484375,845.3900146484375,825.760009765625,833.7000122070312,833.7000122070312,1381100000
2002-09-24,0.7935000061988831,0.8184999823570251,0.7799999713897705,0.796500027179718,0.796500027179718,141458000,833.7000122070312,833.7000122070312,817.3800048828125,819.2899780273438,819.2899780273438,1670240000
2002-09-25,0.8084999918937683,0.8195000290870667,0.7645000219345093,0.7864999771118164,0.7864999771118164,186780000,819.27001953125,844.219970703125,818.4600219726562,839.6599731445312,839.6599731445312,1651500000
2002-09-26,0.796500027179718,0.8675000071525574,0.7854999899864197,0.8575000166893005,0.8575000166893005,232700000,839.6599731445312,856.5999755859375,839.6599731445312,854.9500122070312,854.9500122070312,1650000000
2002-09-27,0.8424999713897705,0.8700000047683716,0.8410000205039978,0.8504999876022339,0.8504999876022339,140674000,854.9500122070312,854.9500122070312,826.8400268554688,827.3699951171875,827.3699951171875,1507300000
2002-09-30,0.8320000171661377,0.8424999713897705,0.7925000190734863,0.796500027179718,0.796500027179718,184798000,827.3699951171875,827.3699951171875,800.2000122070312,815.280029296875,815.280029296875,1721870000
2002-10-01,0.8115000128746033,0.8529999852180481,0.8004999756813049,0.8475000262260437,0.8475000262260437,184346000,815.280029296875,847.9299926757812,812.8200073242188,847.9099731445312,847.9099731445312,1780900000
2002-10-02,0.840499997138977,0.8820000290870667,0.8349999785423279,0.8504999876022339,0.8504999876022339,164472000,843.77001953125,851.9299926757812,826.5,827.9099731445312,827.9099731445312,1668900000
2002-10-03,0.8395000100135803,0.862500011920929,0.8330000042915344,0.8374999761581421,0.8374999761581421,127082000,827.9099731445312,840.02001953125,817.25,818.9500122070312,818.9500122070312,1674500000
2002-10-04,0.8475000262260437,0.8575000166893005,0.8190000057220459,0.8274999856948853,0.8274999856948853,152988000,818.9500122070312,825.9000244140625,794.0999755859375,800.5800170898438,800.5800170898438,1835930000
2002-10-07,0.8274999856948853,0.8479999899864197,0.8184999823570251,0.8320000171661377,0.8320000171661377,114962000,800.5800170898438,808.2100219726562,782.9600219726562,785.280029296875,785.280029296875,1576500000
2002-10-08,0.843999981880188,0.8529999852180481,0.8230000138282776,0.847000002861023,0.847000002861023,121960000,785.280029296875,808.8599853515625,779.5,798.5499877929688,798.5499877929688,1938430000
2002-10-09,0.8349999785423279,0.8565000295639038,0.8299999833106995,0.8429999947547913,0.8429999947547913,121670000,798.5499877929688,798.5499877929688,775.7999877929688,776.760009765625,776.760009765625,1885030000
2002-10-10,0.8579999804496765,0.8985000252723694,0.8575000166893005,0.8980000019073486,0.8980000019073486,210572000,776.760009765625,806.510009765625,768.6300048828125,803.9199829101562,803.9199829101562,2090230000
2002-10-11,0.9089999794960022,0.9369999766349792,0.9049999713897705,0.9229999780654907,0.9229999780654907,192570000,803.9199829101562,843.27001953125,803.9199829101562,835.3200073242188,835.3200073242188,1854130000
2002-10-14,0.9089999794960022,0.9614999890327454,0.9085000157356262,0.9599999785423279,0.9599999785423279,197448000,835.3200073242188,844.3900146484375,828.3699951171875,841.4400024414062,841.4400024414062,1200300000
2002-10-15,0.9919999837875366,1.0069999694824219,0.9325000047683716,0.9470000267028809,0.9470000267028809,280184000,841.4400024414062,881.27001953125,841.4400024414062,881.27001953125,881.27001953125,1956000000
2002-10-16,0.9135000109672546,0.9829999804496765,0.9125000238418579,0.9745000004768372,0.9745000004768372,174842000,881.27001953125,881.27001953125,856.280029296875,860.02001953125,860.02001953125,1585000000
2002-10-17,1.0049999952316284,1.0110000371932983,0.921500027179718,0.9369999766349792,0.9369999766349792,283618000,860.02001953125,885.3499755859375,860.02001953125,879.2000122070312,879.2000122070312,1780390000
2002-10-18,0.9240000247955322,0.9645000100135803,0.9179999828338623,0.9520000219345093,0.9520000219345093,131366000,879.2000122070312,886.6799926757812,866.5800170898438,884.3900146484375,884.3900146484375,1423100000
2002-10-21,0.9445000290870667,0.9764999747276306,0.9359999895095825,0.9629999995231628,0.9629999995231628,135154000,884.3900146484375,900.6900024414062,873.0599975585938,899.719970703125,899.719970703125,1447000000
2002-10-22,0.9505000114440918,0.9955000281333923,0.9449999928474426,0.968999981880188,0.968999981880188,172914000,899.719970703125,899.719970703125,882.4000244140625,890.1599731445312,890.1599731445312,1549200000
2002-10-23,0.9760000109672546,0.9909999966621399,0.968500018119812,0.987500011920929,0.987500011920929,132962000,890.1599731445312,896.1400146484375,873.8200073242188,896.1400146484375,896.1400146484375,1593900000
2002-10-24,0.9975000023841858,1.0130000114440918,0.9900000095367432,0.9929999709129333,0.9929999709129333,258598000,896.1400146484375,902.9400024414062,879.0,882.5,882.5,1700570000
2002-10-25,0.9419999718666077,0.9679999947547913,0.9240000247955322,0.9649999737739563,0.9649999737739563,318000000,882.5,897.7100219726562,877.030029296875,897.6500244140625,897.6500244140625,1340400000
2002-10-28,0.9639999866485596,0.9865000247955322,0.9200000166893005,0.9294999837875366,0.9294999837875366,175996000,897.6500244140625,907.4400024414062,886.1500244140625,890.22998046875,890.22998046875,1382600000
2002-10-29,0.9254999756813049,0.9459999799728394,0.9035000205039978,0.9284999966621399,0.9284999966621399,144840000,890.22998046875,890.6400146484375,867.9099731445312,882.1500244140625,882.1500244140625,1529700000
2002-10-30,0.9424999952316284,0.9610000252723694,0.9235000014305115,0.9539999961853027,0.9539999961853027,137776000,882.1500244140625,895.280029296875,879.1900024414062,890.7100219726562,890.7100219726562,1422300000
2002-10-31,0.9514999985694885,0.9739999771118164,0.9424999952316284,0.9679999947547913,0.9679999947547913,136452000,890.7100219726562,898.8300170898438,879.75,885.760009765625,885.760009765625,1641300000
2002-11-01,0.9610000252723694,0.9950000047683716,0.9545000195503235,0.9900000095367432,0.9900000095367432,110988000,885.760009765625,903.4199829101562,877.7100219726562,900.9600219726562,900.9600219726562,1450400000
2002-11-04,0.9695000052452087,0.9904999732971191,0.9294999837875366,0.9390000104904175,0.9390000104904175,259270000,900.9600219726562,924.5800170898438,900.9600219726562,908.3499755859375,908.3499755859375,1645900000
2002-11-05,0.9315000176429749,0.9434999823570251,0.9100000262260437,0.9359999895095825,0.9359999895095825,158848000,908.3499755859375,915.8300170898438,904.9099731445312,915.3900146484375,915.3900146484375,1354100000
2002-11-06,0.9384999871253967,0.9695000052452087,0.9129999876022339,0.9670000076293945,0.9670000076293945,159468000,915.3900146484375,925.6599731445312,905.0,923.760009765625,923.760009765625,1674000000
2002-11-07,0.9424999952316284,0.9649999737739563,0.9384999871253967,0.9559999704360962,0.9559999704360962,128394000,923.760009765625,923.760009765625,898.6799926757812,902.6500244140625,902.6500244140625,1466900000
2002-11-08,0.9520000219345093,0.9829999804496765,0.940500020980835,0.9754999876022339,0.9754999876022339,140642000,902.6500244140625,910.1099853515625,891.6199951171875,894.739990234375,894.739990234375,1446500000
2002-11-11,0.9700000286102295,0.9775000214576721,0.9399999976158142,0.949999988079071,0.949999988079071,114992000,894.739990234375,894.739990234375,874.6300048828125,876.1900024414062,876.1900024414062,1113000000
2002-11-12,0.9505000114440918,0.9994999766349792,0.9505000114440918,0.9909999966621399,0.9909999966621399,209244000,876.1900024414062,894.2999877929688,876.1900024414062,882.9500122070312,882.9500122070312,1377100000
2002-11-13,0.9804999828338623,1.0499999523162842,0.9804999828338623,1.0204999446868896,1.0204999446868896,364124000,882.9500122070312,892.510009765625,872.0499877929688,882.530029296875,882.530029296875,1463400000
2002-11-14,1.0494999885559082,1.0744999647140503,1.0475000143051147,1.0605000257492065,1.0605000257492065,263546000,882.530029296875,904.27001953125,882.530029296875,904.27001953125,904.27001953125,1519000000
2002-11-15,1.0575000047683716,1.1174999475479126,1.0544999837875366,1.1104999780654907,1.1104999780654907,245168000,904.27001953125,910.2100219726562,895.3499755859375,909.8300170898438,909.8300170898438,1400100000
2002-11-18,1.1325000524520874,1.187000036239624,1.1074999570846558,1.121000051498413,1.121000051498413,506670000,909.8300170898438,915.9099731445312,899.47998046875,900.3599853515625,900.3599853515625,1282600000
2002-11-19,1.093999981880188,1.094499945640564,1.0614999532699585,1.0644999742507935,1.0644999742507935,245178000,900.3599853515625,905.4500122070312,893.0900268554688,896.739990234375,896.739990234375,1337400000
2002-11-20,1.0674999952316284,1.149999976158142,1.0609999895095825,1.1449999809265137,1.1449999809265137,265888000,896.739990234375,915.010009765625,894.9299926757812,914.1500244140625,914.1500244140625,1517300000
2002-11-21,1.1664999723434448,1.1924999952316284,1.1605000495910645,1.1699999570846558,1.1699999570846558,225770000,914.1500244140625,935.1300048828125,914.1500244140625,933.760009765625,933.760009765625,2415100000
2002-11-22,1.159999966621399,1.2139999866485596,1.1549999713897705,1.1994999647140503,1.1994999647140503,233732000,933.760009765625,937.280029296875,928.4099731445312,930.5499877929688,930.5499877929688,1626800000
2002-11-25,1.2015000581741333,1.225000023841858,1.190999984741211,1.212499976158142,1.212499976158142,201822000,930.5499877929688,937.1500244140625,923.3099975585938,932.8699951171875,932.8699951171875,1574000000
2002-11-26,1.2009999752044678,1.2100000381469727,1.1690000295639038,1.1699999570846558,1.1699999570846558,128116000,932.8699951171875,932.8699951171875,912.0999755859375,913.3099975585938,913.3099975585938,1543600000
2002-11-27,1.1859999895095825,1.2120000123977661,1.1855000257492065,1.2039999961853027,1.2039999961853027,113320000,913.3099975585938,940.4099731445312,913.3099975585938,938.8699951171875,938.8699951171875,1350300000
2002-11-29,1.2074999809265137,1.218999981880188,1.1664999723434448,1.1675000190734863,1.1675000190734863,51546000,938.8699951171875,941.8200073242188,935.5800170898438,936.3099975585938,936.3099975585938,643460000
2002-12-02,1.2074999809265137,1.25,1.2000000476837158,1.2055000066757202,1.2055000066757202,223050000,936.3099975585938,954.280029296875,927.719970703125,934.530029296875,934.530029296875,1612000000
2002-12-03,1.191499948501587,1.1990000009536743,1.1690000295639038,1.187000036239624,1.187000036239624,118022000,934.530029296875,934.530029296875,918.72998046875,920.75,920.75,1488400000
2002-12-04,1.1740000247955322,1.190000057220459,1.1480000019073486,1.1694999933242798,1.1694999933242798,157578000,920.75,925.25,909.510009765625,917.5800170898438,917.5800170898438,1588900000
2002-12-05,1.1829999685287476,1.184000015258789,1.1100000143051147,1.128999948501587,1.128999948501587,212852000,917.5800170898438,921.489990234375,905.9000244140625,906.5499877929688,906.5499877929688,1250200000
2002-12-06,1.0850000381469727,1.1345000267028809,1.0755000114440918,1.1304999589920044,1.1304999589920044,187870000,906.5499877929688,915.47998046875,895.9600219726562,912.22998046875,912.22998046875,1241100000
2002-12-09,1.1115000247955322,1.1174999475479126,1.0800000429153442,1.0839999914169312,1.0839999914169312,149094000,912.22998046875,912.22998046875,891.969970703125,892.0,892.0,1320800000
2002-12-10,1.0980000495910645,1.0994999408721924,1.062000036239624,1.093000054359436,1.093000054359436,141874000,892.0,904.9500122070312,892.0,904.4500122070312,904.4500122070312,1286600000
2002-12-11,1.0835000276565552,1.11899995803833,1.0809999704360962,1.1065000295639038,1.1065000295639038,127746000,904.4500122070312,909.9400024414062,896.47998046875,904.9600219726562,904.9600219726562,1285100000
2002-12-12,1.1234999895095825,1.13100004196167,1.090499997138977,1.1150000095367432,1.1150000095367432,119550000,904.9600219726562,908.3699951171875,897.0,901.5800170898438,901.5800170898438,1255300000
2002-12-13,1.097499966621399,1.1174999475479126,1.093500018119812,1.1089999675750732,1.1089999675750732,77184000,901.5800170898438,901.5800170898438,888.47998046875,889.47998046875,889.47998046875,1330800000
